id,zpid,address,city,state,zip_code,latitude,longitude,price,zestimate,rent_zestimate,bedrooms,bathrooms,sqft,lot_size,year_built,home_type,property_status,days_on_zillow,views,saves,price_per_sqft,hoa_fee,property_tax,description,features,images_count,listing_agent,listing_broker,last_sold_date,last_sold_price
10045,Z11929,5713 Willow Circle,Pittsburgh,PA,15273,40.4681,-80.0322,1040584,1089040,3716,2,3,4845,21951,1956,Single Family,For Sale,45,336,84,214,0,10405,"Beautiful 2-bedroom single family in Pittsburgh. Built in 1956 with 4845 sqft of living space. Features include pool, smart home, deck, home office, updated kitchen, hardwood floors.",Pool|Smart home|Deck|Home office|Updated kitchen|Hardwood floors,37,James Patterson,Coldwell Banker,,0
10046,Z11930,8685 Union Boulevard,Tampa,FL,33684,28.0307,-82.4173,1161389,1249306,4147,4,2.5,5910,14036,1930,Single Family,For Sale,65,728,23,196,0,11613,"Beautiful 4-bedroom single family in Tampa. Built in 1930 with 5910 sqft of living space. Features include backyard, deck, home office, wine cellar, hardwood floors.",Backyard|Deck|Home office|Wine cellar|Hardwood floors,34,Sarah Mitchell,Douglas Elliman,,0
10047,Z11931,8098 Lincoln Road,Seattle,WA,98168,47.6795,-122.363,1745614,1692782,6234,2,2.5,1203,1735,1892,Townhouse,For Sale,33,1289,45,1451,0,17456,"Beautiful 2-bedroom townhouse in Seattle. Built in 1892 with 1203 sqft of living space. Features include garage, updated, historic, garden, pet friendly.",Garage|Updated|Historic|Garden|Pet friendly,24,Jennifer Adams,Century 21,,0
10048,Z11932,7081 Wilson Way,Brooklyn,NY,11265,40.6947,-74.0308,1087602,1101249,3884,3,2,2301,1834,1908,Townhouse,For Sale,33,370,55,472,0,10876,"Beautiful 3-bedroom townhouse in Brooklyn. Built in 1908 with 2301 sqft of living space. Features include parking, garden, roof deck, garage.",Parking|Garden|Roof deck|Garage,15,Jennifer Chen,RE/MAX,,0
10049,Z11933,1594 Madison Place,Houston,TX,77014,29.6886,-95.2741,3585,0,3585,3,1.5,2546,32484,1918,Single Family,For Rent,71,162,39,0,0,0,"Beautiful 3-bedroom single family in Houston. Built in 1918 with 2546 sqft of living space. Features include backyard, patio, solar panels.",Backyard|Patio|Solar panels,14,David Park,Opendoor,,0
10050,Z11934,2811 Kennedy Boulevard Unit 3811,Charlotte,NC,28231,35.1557,-80.8892,453888,463365,1621,4,2,2477,0,2019,Condo,Sold,0,932,33,183,250,4538,"Beautiful 4-bedroom condo in Charlotte. Built in 2019 with 2477 sqft of living space. Features include city views, pet friendly, gym.",City views|Pet friendly|Gym,17,Maria Santos,RE/MAX,2025-05-09,470051
10051,Z11935,9572 Market Drive,Las Vegas,NV,89132,36.2033,-115.1612,540443,529562,1930,3,2.5,2007,3076,1969,Townhouse,For Sale,62,351,69,269,0,5404,"Beautiful 3-bedroom townhouse in Las Vegas. Built in 1969 with 2007 sqft of living space. Features include courtyard, roof deck, garage, private entrance.",Courtyard|Roof deck|Garage|Private entrance,13,Juan Perez,Zillow Homes,,0
10052,Z11936,9641 Kennedy Road Unit 184,Las Vegas,NV,89147,36.2616,-115.1331,420248,424647,1500,1,3,2227,0,1993,Condo,For Sale,83,115,87,188,450,4202,"Beautiful 1-bedroom condo in Las Vegas. Built in 1993 with 2227 sqft of living space. Features include bay views, doorman, ocean views, pet friendly, in-unit laundry.",Bay views|Doorman|Ocean views|Pet friendly|In-unit laundry,26,Juan Perez,Opendoor,,0
10053,Z11937,4988 Lake Way Unit 919,Miami,FL,33139,25.6942,-80.2787,3772,0,3772,3,1.5,1770,0,1904,Condo,For Rent,12,702,6,0,250,0,"Beautiful 3-bedroom condo in Miami. Built in 1904 with 1770 sqft of living space. Features include pool, pet friendly, doorman, rooftop deck, parking, ocean views.",Pool|Pet friendly|Doorman|Rooftop deck|Parking|Ocean views,38,Daniel Brooks,Realogy,,0
10054,Z11938,2129 Roosevelt Circle,Las Vegas,NV,89152,36.0889,-115.1411,941025,963055,3360,3,3,1372,28038,1988,Single Family,For Sale,60,272,78,685,0,9410,"Beautiful 3-bedroom single family in Las Vegas. Built in 1988 with 1372 sqft of living space. Features include backyard, wine cellar, patio, deck, garage.",Backyard|Wine cellar|Patio|Deck|Garage,28,Juan Perez,Compass Real Estate,,0
10055,Z11939,6025 Mountain Court Unit 2161,Las Vegas,NV,89134,36.1471,-115.0887,385689,378860,1377,2,2,700,0,1907,Condo,Sold,0,829,42,550,550,3856,"Beautiful 2-bedroom condo in Las Vegas. Built in 1907 with 700 sqft of living space. Features include balcony, pet friendly, doorman, rooftop deck, pool, gym.",Balcony|Pet friendly|Doorman|Rooftop deck|Pool|Gym,36,Jennifer Adams,Compass Real Estate,2025-05-05,395990
10056,Z11940,7725 Wilson Avenue,Sacramento,CA,95847,38.6793,-121.4421,744908,753854,2660,4,1.5,1867,1371,1912,Townhouse,For Sale,42,1044,38,398,0,7449,"Beautiful 4-bedroom townhouse in Sacramento. Built in 1912 with 1867 sqft of living space. Features include modern, courtyard, garage, pet friendly, parking, roof deck.",Modern|Courtyard|Garage|Pet friendly|Parking|Roof deck,26,Michael Wong,Realogy,,0
10057,Z11941,8689 Spring Avenue,Bellevue,WA,98093,47.6729,-122.2241,4943,0,4943,3,1.5,2656,2191,1998,Townhouse,For Rent,34,629,38,0,0,0,"Beautiful 3-bedroom townhouse in Bellevue. Built in 1998 with 2656 sqft of living space. Features include roof deck, private entrance, garage, pet friendly, updated, modern.",Roof deck|Private entrance|Garage|Pet friendly|Updated|Modern,11,Jennifer Adams,Redfin,,0
10058,Z11942,755 Birch Court Unit 3472,Nashville,TN,37296,36.1149,-86.8606,687557,658128,2455,1,1.5,2261,0,1973,Condo,For Sale,70,292,46,304,450,6875,"Beautiful 1-bedroom condo in Nashville. Built in 1973 with 2261 sqft of living space. Features include rooftop deck, parking, concierge, city views, pool, balcony.",Rooftop deck|Parking|Concierge|City views|Pool|Balcony,40,Sarah Mitchell,Opendoor,,0
10059,Z11943,5881 Ocean Circle,Dallas,TX,75261,32.7542,-96.7343,246927,250718,881,4,3.5,4018,17637,1940,Single Family,For Sale,73,319,75,61,0,2469,"Beautiful 4-bedroom single family in Dallas. Built in 1940 with 4018 sqft of living space. Features include fire pit, garage, home office, deck, updated kitchen.",Fire pit|Garage|Home office|Deck|Updated kitchen,12,Amanda Stevens,Compass Real Estate,,0
10060,Z11944,2646 Magnolia Road,Bellevue,WA,98062,47.569,-122.2997,2617533,2619485,9348,2,2,1700,3815,2022,Townhouse,For Sale,54,108,33,1539,0,26175,"Beautiful 2-bedroom townhouse in Bellevue. Built in 2022 with 1700 sqft of living space. Features include pet friendly, parking, garage, courtyard, garden.",Pet friendly|Parking|Garage|Courtyard|Garden,11,William Davis,Realogy,,0
10061,Z11945,9241 Forest Place Unit 4958,Cambridge,MA,02144,42.4265,-71.0756,1955715,1953260,6984,2,2,2196,0,1952,Condo,For Sale,15,265,50,890,0,19557,"Beautiful 2-bedroom condo in Cambridge. Built in 1952 with 2196 sqft of living space. Features include parking, pool, rooftop deck, in-unit laundry, bay views.",Parking|Pool|Rooftop deck|In-unit laundry|Bay views,37,Robert Garcia,Century 21,,0
10062,Z11946,6432 Main Lane,Philadelphia,PA,19195,40.0133,-75.1618,718446,764538,2565,3,2,1596,3490,1894,Townhouse,Sold,0,1217,52,450,0,7184,"Beautiful 3-bedroom townhouse in Philadelphia. Built in 1894 with 1596 sqft of living space. Features include garden, private entrance, updated, roof deck, pet friendly, garage.",Garden|Private entrance|Updated|Roof deck|Pet friendly|Garage,8,James Patterson,Keller Williams,2025-05-25,710795
10063,Z11947,359 Main Place,New York,NY,10090,40.6418,-74.0129,5001602,4933194,17862,11,8,4149,3954,2011,Multi-family,For Sale,44,722,87,1205,0,50016,"Beautiful 11-bedroom multi-family in New York. Built in 2011 with 4149 sqft of living space. Features include updated, parking, multiple units, investment property, separate meters.",Updated|Parking|Multiple units|Investment property|Separate meters,17,Lisa Thompson,Sotheby's International,,0
10064,Z11948,7261 Washington Way,Tampa,FL,33642,27.9754,-82.4872,1900380,1965361,6787,4,3.5,1293,42167,1981,Single Family,Sold,0,1016,96,1469,0,19003,"Beautiful 4-bedroom single family in Tampa. Built in 1981 with 1293 sqft of living space. Features include solar panels, updated kitchen, pool, patio.",Solar panels|Updated kitchen|Pool|Patio,12,Michael Wong,Zillow Homes,2025-06-30,1863884
10065,Z11949,6291 Oak Street,Queens,NY,11396,40.8024,-73.7593,3508,0,3508,3,2.5,2322,1764,2003,Townhouse,For Rent,81,1485,23,0,0,0,"Beautiful 3-bedroom townhouse in Queens. Built in 2003 with 2322 sqft of living space. Features include pet friendly, garage, parking, historic, private entrance, updated.",Pet friendly|Garage|Parking|Historic|Private entrance|Updated,25,Kevin O'Brien,RE/MAX,,0
10066,Z11950,6147 Hill Circle Unit 1011,Tacoma,WA,98469,47.3241,-122.435,767010,749180,2739,2,2,634,0,2022,Condo,Pending,0,1213,88,1209,0,7670,"Beautiful 2-bedroom condo in Tacoma. Built in 2022 with 634 sqft of living space. Features include ocean views, in-unit laundry, city views.",Ocean views|In-unit laundry|City views,24,Emily Chen,Century 21,,0
10067,Z11951,7877 Railroad Street,Orlando,FL,32879,28.4953,-81.456,1517094,1494888,5418,4,2,5018,41619,1979,Single Family,For Sale,2,214,34,302,0,15170,"Beautiful 4-bedroom single family in Orlando. Built in 1979 with 5018 sqft of living space. Features include backyard, home office, hardwood floors, updated kitchen.",Backyard|Home office|Hardwood floors|Updated kitchen,27,Amanda Stevens,Zillow Homes,,0
10068,Z11952,8939 Elm Road Unit 3950,Miami,FL,33171,25.7589,-80.1926,693396,711322,2476,3,3,2233,0,1966,Condo,For Sale,21,553,36,310,250,6933,"Beautiful 3-bedroom condo in Miami. Built in 1966 with 2233 sqft of living space. Features include concierge, pool, parking, doorman, gym.",Concierge|Pool|Parking|Doorman|Gym,33,William Davis,Redfin,,0
10069,Z11953,4509 Wilson Avenue,Boulder,CO,80365,39.9226,-105.2318,3365,0,3365,3,2,1568,3178,1930,Townhouse,For Rent,74,750,86,0,0,0,"Beautiful 3-bedroom townhouse in Boulder. Built in 1930 with 1568 sqft of living space. Features include courtyard, pet friendly, parking.",Courtyard|Pet friendly|Parking,21,Maria Santos,Coldwell Banker,,0
10070,Z11954,2451 Pine Lane Unit 2226,Brooklyn,NY,11247,40.6415,-73.9279,540745,535650,1931,1,2.5,1397,0,1997,Condo,For Sale,28,1370,69,387,1500,5407,"Beautiful 1-bedroom condo in Brooklyn. Built in 1997 with 1397 sqft of living space. Features include parking, pool, ocean views, bay views, concierge, city views.",Parking|Pool|Ocean views|Bay views|Concierge|City views,8,Michael Wong,Douglas Elliman,,0
10071,Z11955,208 Liberty Drive,Miami,FL,33151,25.7594,-80.2894,1193122,1187067,4261,3,2,2892,21209,1937,Single Family,For Sale,47,885,54,412,0,11931,"Beautiful 3-bedroom single family in Miami. Built in 1937 with 2892 sqft of living space. Features include garage, deck, smart home.",Garage|Deck|Smart home,15,Victoria Sterling,Zillow Homes,,0
10072,Z11956,1360 Mountain Lane,Tacoma,WA,98425,47.2723,-122.4934,1115289,1089440,3983,4,1,3947,30084,1957,Single Family,For Sale,60,77,97,282,0,11152,"Beautiful 4-bedroom single family in Tacoma. Built in 1957 with 3947 sqft of living space. Features include hardwood floors, home office, garage, wine cellar, backyard, patio.",Hardwood floors|Home office|Garage|Wine cellar|Backyard|Patio,39,William Davis,Keller Williams,,0
10073,Z11957,7561 River Drive,Fort Lauderdale,FL,33329,26.0808,-80.1895,6541,0,6541,5,2,2143,20857,1918,Single Family,For Rent,28,1243,71,0,0,0,"Beautiful 5-bedroom single family in Fort Lauderdale. Built in 1918 with 2143 sqft of living space. Features include home office, solar panels, pool.",Home office|Solar panels|Pool,33,James Patterson,RE/MAX,,0
10074,Z11958,863 Wilson Court,Orlando,FL,32810,28.4821,-81.4691,468606,456897,1673,5,1,4354,25939,1978,Single Family,Sold,0,1449,49,107,0,4686,"Beautiful 5-bedroom single family in Orlando. Built in 1978 with 4354 sqft of living space. Features include updated kitchen, smart home, patio.",Updated kitchen|Smart home|Patio,35,Robert Garcia,Compass Real Estate,2025-11-24,462468
10075,Z11959,5694 Ridge Road,San Francisco,CA,94186,37.6996,-122.4807,4321015,4530609,15432,4,2,3979,16141,1980,Single Family,Sold,0,269,85,1085,0,43210,"Beautiful 4-bedroom single family in San Francisco. Built in 1980 with 3979 sqft of living space. Features include solar panels, fire pit, guest suite, updated kitchen.",Solar panels|Fire pit|Guest suite|Updated kitchen,34,Juan Perez,Berkshire Hathaway,2026-01-16,4202645
10076,Z11960,1515 Meadow Avenue,Honolulu,HI,96845,21.3021,-157.8574,2381377,2538145,8504,3,2.5,5577,30799,1922,Single Family,For Sale,62,182,27,426,0,23813,"Beautiful 3-bedroom single family in Honolulu. Built in 1922 with 5577 sqft of living space. Features include hardwood floors, pool, fire pit.",Hardwood floors|Pool|Fire pit,16,Kevin O'Brien,Zillow Homes,,0
10077,Z11961,5738 Park Lane Unit 608,Boulder,CO,80368,39.9499,-105.2369,3967,0,3967,2,1,2408,0,1933,Condo,For Rent,86,1305,95,0,750,0,"Beautiful 2-bedroom condo in Boulder. Built in 1933 with 2408 sqft of living space. Features include city views, ocean views, in-unit laundry, balcony.",City views|Ocean views|In-unit laundry|Balcony,16,Jennifer Chen,RE/MAX,,0
10078,Z11962,1958 Mountain Avenue Unit 1528,Honolulu,HI,96813,21.2723,-157.8998,1739770,1758350,6213,2,2.5,682,0,1898,Condo,For Sale,70,297,67,2550,1000,17397,"Beautiful 2-bedroom condo in Honolulu. Built in 1898 with 682 sqft of living space. Features include pool, concierge, city views, rooftop deck, bay views, parking.",Pool|Concierge|City views|Rooftop deck|Bay views|Parking,25,David Park,Sotheby's International,,0
10079,Z11963,9466 First Avenue,San Diego,CA,92180,32.653,-117.1671,2106984,2117618,7524,2,2.5,3445,1635,1956,Townhouse,For Sale,28,347,69,611,0,21069,"Beautiful 2-bedroom townhouse in San Diego. Built in 1956 with 3445 sqft of living space. Features include historic, garden, courtyard, modern.",Historic|Garden|Courtyard|Modern,10,Juan Perez,Century 21,,0
10080,Z11964,2555 Broadway Way,Tucson,AZ,85736,32.1649,-110.9849,322397,338603,1151,3,2,5767,11766,1912,Single Family,For Sale,49,1027,98,55,0,3223,"Beautiful 3-bedroom single family in Tucson. Built in 1912 with 5767 sqft of living space. Features include patio, pool, home office.",Patio|Pool|Home office,32,Daniel Brooks,Realogy,,0
10081,Z11965,9947 Mountain Drive Unit 2777,Bellevue,WA,98087,47.6736,-122.1554,528597,511437,1887,3,1.5,844,0,1964,Condo,For Sale,65,276,76,626,1000,5285,"Beautiful 3-bedroom condo in Bellevue. Built in 1964 with 844 sqft of living space. Features include rooftop deck, pool, city views, doorman, ocean views, gym.",Rooftop deck|Pool|City views|Doorman|Ocean views|Gym,35,Carlos Rodriguez,Keller Williams,,0
10082,Z11966,7409 River Court Unit 2419,Detroit,MI,48258,42.3982,-83.077,112173,107458,400,1,2.5,1845,0,1906,Condo,Pending,0,168,23,60,0,1121,"Beautiful 1-bedroom condo in Detroit. Built in 1906 with 1845 sqft of living space. Features include pool, ocean views, balcony, gym.",Pool|Ocean views|Balcony|Gym,34,Emily Chen,Zillow Homes,,0
10083,Z11967,3084 Kennedy Street Unit 3518,Scottsdale,AZ,85265,33.45,-111.8418,1613961,1617816,5764,2,1,1658,0,1989,Condo,For Sale,12,1002,45,973,0,16139,"Beautiful 2-bedroom condo in Scottsdale. Built in 1989 with 1658 sqft of living space. Features include balcony, pet friendly, doorman.",Balcony|Pet friendly|Doorman,40,Michael Wong,Compass Real Estate,,0
10084,Z11968,7576 Fourth Circle,Bellevue,WA,98016,47.5598,-122.1933,1298989,1388382,4639,3,2,1347,2586,1921,Townhouse,For Sale,35,502,62,964,0,12989,"Beautiful 3-bedroom townhouse in Bellevue. Built in 1921 with 1347 sqft of living space. Features include historic, roof deck, courtyard, parking, modern, private entrance.",Historic|Roof deck|Courtyard|Parking|Modern|Private entrance,31,Kevin O'Brien,RE/MAX,,0
10085,Z11969,6023 Fourth Way,Colorado Springs,CO,80924,38.7839,-104.8337,751335,803617,2683,2,3,2742,3812,1977,Townhouse,Pending,0,1149,15,274,0,7513,"Beautiful 2-bedroom townhouse in Colorado Springs. Built in 1977 with 2742 sqft of living space. Features include updated, roof deck, modern, garage, pet friendly, garden.",Updated|Roof deck|Modern|Garage|Pet friendly|Garden,38,David Park,Zillow Homes,,0
10086,Z11970,2119 Birch Avenue,Las Vegas,NV,89116,36.1483,-115.0649,4281,0,4281,5,3.5,3518,38344,1927,Single Family,For Rent,90,1043,68,0,0,0,"Beautiful 5-bedroom single family in Las Vegas. Built in 1927 with 3518 sqft of living space. Features include smart home, backyard, updated kitchen, solar panels.",Smart home|Backyard|Updated kitchen|Solar panels,35,Samantha Green,Coldwell Banker,,0
10087,Z11971,2564 Forest Court,New York,NY,10080,40.633,-74.0572,5562,0,5562,5,2,1321,2382,1901,Townhouse,For Rent,45,399,16,0,0,0,"Beautiful 5-bedroom townhouse in New York. Built in 1901 with 1321 sqft of living space. Features include courtyard, historic, garden, roof deck.",Courtyard|Historic|Garden|Roof deck,9,Juan Perez,Compass Real Estate,,0
10088,Z11972,4163 Valley Drive,Buffalo,NY,14270,42.8567,-78.8977,362314,355061,1293,7,4,7476,2080,1923,Multi-family,For Sale,82,488,89,48,0,3623,"Beautiful 7-bedroom multi-family in Buffalo. Built in 1923 with 7476 sqft of living space. Features include investment property, multiple units, updated, separate meters.",Investment property|Multiple units|Updated|Separate meters,34,Emily Chen,Coldwell Banker,,0
10089,Z11973,5614 Jefferson Boulevard Unit 1732,Salt Lake City,UT,84151,40.8395,-111.8819,860449,853867,3073,2,2,2380,0,1979,Condo,Sold,0,918,45,361,450,8604,"Beautiful 2-bedroom condo in Salt Lake City. Built in 1979 with 2380 sqft of living space. Features include city views, rooftop deck, doorman, gym.",City views|Rooftop deck|Doorman|Gym,17,Michael Wong,Opendoor,2025-06-01,875182
10090,Z11974,9038 Monroe Way,Scottsdale,AZ,85299,33.5887,-111.951,1436397,1372070,5129,3,2,1702,3385,1941,Townhouse,For Sale,40,385,25,843,0,14363,"Beautiful 3-bedroom townhouse in Scottsdale. Built in 1941 with 1702 sqft of living space. Features include modern, parking, roof deck, courtyard, private entrance.",Modern|Parking|Roof deck|Courtyard|Private entrance,26,Sarah Mitchell,Realogy,,0
10091,Z11975,3208 Palm Street,Cambridge,MA,02117,42.3619,-71.0661,2665266,2591194,9518,3,2.5,2756,2223,1998,Townhouse,For Sale,88,1162,36,967,0,26652,"Beautiful 3-bedroom townhouse in Cambridge. Built in 1998 with 2756 sqft of living space. Features include courtyard, private entrance, parking.",Courtyard|Private entrance|Parking,31,Sarah Mitchell,Sotheby's International,,0
