id,year,make,model,trim,price,mileage,exterior_color,interior_color,fuel_type,transmission,drivetrain,engine,dealer_name,dealer_city,dealer_state,dealer_zip,deal_rating,one_owner,no_accidents,personal_use,source,url
CAR906,2019,Jaguar,XE,25t Premium,26500,42500,Fuji White,Ebony Leather,Gasoline,8-Speed Auto,RWD,2.0L Turbo 4-Cylinder,Jaguar Approved,Las Vegas,NV,89132,Great Deal,true,true,true,Jag CPO,https://www.jaguar.com/listing/123906
CAR907,2018,Jaguar,XF,25t Premium,28500,52500,Santorini Black,Latte Leather,Gasoline,8-Speed Auto,RWD,2.0L Turbo 4-Cylinder,Jaguar Approved,Las Vegas,NV,89132,Good Deal,true,true,true,Jag CPO,https://www.jaguar.com/listing/123907
CAR908,2019,Porsche,Macan,Base,42500,42500,Carrara White,Black Leather,Gasoline,7-Speed PDK,AWD,2.0L Turbo 4-Cylinder,Porsche Approved,Las Vegas,NV,89125,Good Deal,true,true,true,Porsche CPO,https://www.porsche.com/listing/123908
CAR909,2018,Porsche,Cayenne,Base,48500,55500,Jet Black,Luxor Beige,Gasoline,8-Speed Auto,AWD,3.6L V6,Porsche Approved,Las Vegas,NV,89125,Great Deal,true,true,true,Porsche CPO,https://www.porsche.com/listing/123909
CAR910,2019,Porsche,Panamera,Base,68500,42500,White,Black Leather,Gasoline,8-Speed PDK,RWD,3.0L Twin-Turbo V6,Porsche Approved,Las Vegas,NV,89125,Good Deal,true,true,true,Porsche CPO,https://www.porsche.com/listing/123910
CAR911,2023,Ford,Bronco,Base,38500,8500,Cactus Gray,Black Cloth,Gasoline,7-Speed Manual,4WD,2.3L EcoBoost,Chapman Ford,Las Vegas,NV,89111,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123911
CAR912,2023,Ford,Bronco,Big Bend,42500,6200,Area 51,Black Marine-Grade Vinyl,Gasoline,10-Speed Auto,4WD,2.3L EcoBoost,Chapman Ford,Las Vegas,NV,89111,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123912
CAR913,2023,Ford,Bronco,Outer Banks,48500,4500,Oxford White,Navy Pier Leather,Gasoline,10-Speed Auto,4WD,2.7L EcoBoost V6,Chapman Ford,Las Vegas,NV,89111,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123913
CAR914,2023,Ford,Bronco,Badlands,52500,3200,Hot Pepper Red,Black Leather,Gasoline,10-Speed Auto,4WD,2.7L EcoBoost V6,Chapman Ford,Las Vegas,NV,89111,Fair Deal,true,true,true,Cars.com,https://www.cars.com/listing/123914
CAR915,2023,Ford,Bronco,Wildtrak,55500,2500,Eruption Green,Black/Roast,Gasoline,10-Speed Auto,4WD,2.7L EcoBoost V6,Chapman Ford,Las Vegas,NV,89111,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123915
CAR916,2023,Ford,Bronco,Raptor,78500,1800,Code Orange,Black Leather,Gasoline,10-Speed Auto,4WD,3.0L EcoBoost V6,Chapman Ford,Las Vegas,NV,89111,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123916
CAR917,2023,Ford,Bronco Sport,Base,32500,9500,Alto Blue,Ebony Cloth,Gasoline,8-Speed Auto,4WD,1.5L EcoBoost,Chapman Ford,Las Vegas,NV,89111,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123917
CAR918,2023,Ford,Bronco Sport,Big Bend,35500,7200,Area 51,Ebony Cloth,Gasoline,8-Speed Auto,4WD,1.5L EcoBoost,Chapman Ford,Las Vegas,NV,89111,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123918
CAR919,2023,Ford,Bronco Sport,Outer Banks,38500,5500,Oxford White,Desert Brown ActiveX,Gasoline,8-Speed Auto,4WD,2.0L EcoBoost,Chapman Ford,Las Vegas,NV,89111,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123919
CAR920,2023,Ford,Bronco Sport,Badlands,42500,4200,Hot Pepper Red,Navy Pier ActiveX,Gasoline,8-Speed Auto,4WD,2.0L EcoBoost,Chapman Ford,Las Vegas,NV,89111,Fair Deal,true,true,true,Cars.com,https://www.cars.com/listing/123920
CAR921,2023,Toyota,Tacoma,SR,32500,8500,Super White,Black Fabric,Gasoline,6-Speed Auto,4WD,2.7L 4-Cylinder,Toyota of Las Vegas,Las Vegas,NV,89114,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123921
CAR922,2023,Toyota,Tacoma,SR5,38500,6200,Magnetic Gray,Black Fabric,Gasoline,6-Speed Auto,4WD,3.5L V6,Toyota of Las Vegas,Las Vegas,NV,89114,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123922
CAR923,2023,Toyota,Tacoma,TRD Sport,42500,4800,Army Green,Black/Gun Metal,Gasoline,6-Speed Manual,4WD,3.5L V6,Toyota of Las Vegas,Las Vegas,NV,89114,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123923
CAR924,2023,Toyota,Tacoma,TRD Off-Road,45500,3500,Lunar Rock,Black SofTex,Gasoline,6-Speed Auto,4WD,3.5L V6,Toyota of Las Vegas,Las Vegas,NV,89114,Fair Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123924
CAR925,2023,Toyota,Tacoma,Limited,48500,2500,Wind Chill Pearl,Hickory Leather,Gasoline,6-Speed Auto,4WD,3.5L V6,Toyota of Las Vegas,Las Vegas,NV,89114,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123925
CAR926,2023,Toyota,Tacoma,TRD Pro,52500,1800,Electric Lime,Black Leather,Gasoline,6-Speed Auto,4WD,3.5L V6,Toyota of Las Vegas,Las Vegas,NV,89114,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123926
CAR927,2023,Chevrolet,Colorado,WT,32500,9500,Summit White,Jet Black Cloth,Gasoline,8-Speed Auto,4WD,2.7L Turbo 4-Cylinder,Findlay Chevrolet,Las Vegas,NV,89109,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123927
CAR928,2023,Chevrolet,Colorado,LT,38500,7000,Sterling Gray,Jet Black Cloth,Gasoline,8-Speed Auto,4WD,2.7L Turbo 4-Cylinder,Findlay Chevrolet,Las Vegas,NV,89109,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123928
CAR929,2023,Chevrolet,Colorado,Z71,42500,5200,Black,Jet Black Leather,Gasoline,8-Speed Auto,4WD,2.7L Turbo 4-Cylinder,Findlay Chevrolet,Las Vegas,NV,89109,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123929
CAR930,2023,Chevrolet,Colorado,Trail Boss,48500,3800,Desert Boss,Jet Black/Kalahari,Gasoline,8-Speed Auto,4WD,2.7L Turbo 4-Cylinder,Findlay Chevrolet,Las Vegas,NV,89109,Fair Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123930
CAR931,2023,Chevrolet,Colorado,ZR2,52500,2500,Radiant Red,Jet Black Leather,Gasoline,8-Speed Auto,4WD,2.7L Turbo 4-Cylinder,Findlay Chevrolet,Las Vegas,NV,89109,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123931
CAR932,2023,GMC,Canyon,Elevation,38500,8500,Summit White,Jet Black Cloth,Gasoline,8-Speed Auto,4WD,2.7L Turbo 4-Cylinder,Cashman GMC,Las Vegas,NV,89118,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123932
CAR933,2023,GMC,Canyon,AT4,48500,5500,Onyx Black,Jet Black Leather,Gasoline,8-Speed Auto,4WD,2.7L Turbo 4-Cylinder,Cashman GMC,Las Vegas,NV,89118,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123933
CAR934,2023,GMC,Canyon,Denali,55500,3200,Sterling Metallic,Jet Black/Maple,Gasoline,8-Speed Auto,4WD,2.7L Turbo 4-Cylinder,Cashman GMC,Las Vegas,NV,89118,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123934
CAR935,2023,GMC,Canyon,AT4X,62500,2000,Volcanic Red,Obsidian Rush,Gasoline,8-Speed Auto,4WD,2.7L Turbo 4-Cylinder,Cashman GMC,Las Vegas,NV,89118,Fair Deal,true,true,true,Cars.com,https://www.cars.com/listing/123935
CAR936,2023,Nissan,Frontier,S,32500,9500,Glacier White,Steel Cloth,Gasoline,9-Speed Auto,4WD,3.8L V6,Nissan of Las Vegas,Las Vegas,NV,89102,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123936
CAR937,2023,Nissan,Frontier,SV,38500,7000,Boulder Gray,Charcoal Cloth,Gasoline,9-Speed Auto,4WD,3.8L V6,Nissan of Las Vegas,Las Vegas,NV,89102,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123937
CAR938,2023,Nissan,Frontier,Pro-4X,45500,4500,Tactical Green,Black/Orange Leather,Gasoline,9-Speed Auto,4WD,3.8L V6,Nissan of Las Vegas,Las Vegas,NV,89102,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123938
CAR939,2023,Nissan,Frontier,Pro-X,42500,5800,Cardinal Red,Charcoal Cloth,Gasoline,9-Speed Auto,4WD,3.8L V6,Nissan of Las Vegas,Las Vegas,NV,89102,Fair Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123939
CAR940,2023,Honda,Ridgeline,Sport,42500,8500,Platinum White,Black Fabric,Gasoline,9-Speed Auto,AWD,3.5L V6,Honda of Henderson,Henderson,NV,89011,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123940
CAR941,2023,Honda,Ridgeline,RTL,48500,6200,Lunar Silver,Gray Leather,Gasoline,9-Speed Auto,AWD,3.5L V6,Honda of Henderson,Henderson,NV,89011,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123941
CAR942,2023,Honda,Ridgeline,RTL-E,52500,4500,Modern Steel,Black Leather,Gasoline,9-Speed Auto,AWD,3.5L V6,Honda of Henderson,Henderson,NV,89011,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123942
CAR943,2023,Honda,Ridgeline,Black Edition,55500,3200,Crystal Black,Black Leather,Gasoline,9-Speed Auto,AWD,3.5L V6,Honda of Henderson,Henderson,NV,89011,Fair Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123943
CAR944,2023,Honda,Ridgeline,TrailSport,52500,4000,Sonic Gray,Black/Orange Leather,Gasoline,9-Speed Auto,AWD,3.5L V6,Honda of Henderson,Henderson,NV,89011,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123944
CAR945,2023,Hyundai,Santa Cruz,SE,28500,9500,Sage Gray,Gray Cloth,Gasoline,8-Speed Auto,FWD,2.5L 4-Cylinder,Hyundai of Las Vegas,Las Vegas,NV,89103,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123945
CAR946,2023,Hyundai,Santa Cruz,SEL,32500,7000,Atlas White,Black Cloth,Gasoline,8-Speed Auto,AWD,2.5L 4-Cylinder,Hyundai of Las Vegas,Las Vegas,NV,89103,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123946
CAR947,2023,Hyundai,Santa Cruz,SEL Premium,38500,5200,Dive in Jeju,Two-Tone Gray/Black,Gasoline,8-Speed DCT,AWD,2.5L Turbo 4-Cylinder,Hyundai of Las Vegas,Las Vegas,NV,89103,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123947
CAR948,2023,Hyundai,Santa Cruz,Limited,42500,3500,Phantom Black,Black Leather,Gasoline,8-Speed DCT,AWD,2.5L Turbo 4-Cylinder,Hyundai of Las Vegas,Las Vegas,NV,89103,Fair Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123948
CAR949,2023,Ford,Ranger,XL,32500,9500,Oxford White,Ebony Cloth,Gasoline,10-Speed Auto,4WD,2.3L EcoBoost,Team Ford,Las Vegas,NV,89112,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123949
CAR950,2023,Ford,Ranger,XLT,38500,7200,Carbonized Gray,Ebony Cloth,Gasoline,10-Speed Auto,4WD,2.3L EcoBoost,Team Ford,Las Vegas,NV,89112,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/123950
CAR951,2023,Ford,Ranger,Lariat,45500,5000,Cactus Gray,Black Leather,Gasoline,10-Speed Auto,4WD,2.3L EcoBoost,Team Ford,Las Vegas,NV,89112,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123951
CAR952,2023,Ford,Ranger,Tremor,48500,3500,Area 51,Navy Pier Leather,Gasoline,10-Speed Auto,4WD,2.3L EcoBoost,Team Ford,Las Vegas,NV,89112,Fair Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123952
CAR953,2023,Ford,Maverick,XL,24500,12500,Oxford White,Medium Dark Slate,Hybrid,CVT,FWD,2.5L Hybrid,Team Ford,Las Vegas,NV,89112,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123953
CAR954,2023,Ford,Maverick,XLT,28500,9500,Area 51,Navy Pier Cloth,Hybrid,CVT,FWD,2.5L Hybrid,Team Ford,Las Vegas,NV,89112,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123954
CAR955,2023,Ford,Maverick,Lariat,32500,7000,Carbonized Gray,Black ActiveX,Gasoline,8-Speed Auto,AWD,2.0L EcoBoost,Team Ford,Las Vegas,NV,89112,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123955
CAR956,2023,Ford,Maverick,Tremor,35500,5200,Cactus Gray,Navy Pier ActiveX,Gasoline,8-Speed Auto,AWD,2.0L EcoBoost,Team Ford,Las Vegas,NV,89112,Fair Deal,true,true,true,Cars.com,https://www.cars.com/listing/123956
CAR957,2023,Jeep,Gladiator,Sport,42500,9500,Bright White,Black Cloth,Gasoline,8-Speed Auto,4WD,3.6L V6,Chapman Jeep,Las Vegas,NV,89111,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123957
CAR958,2023,Jeep,Gladiator,Willys,48500,7000,Sarge Green,Black Cloth,Gasoline,6-Speed Manual,4WD,3.6L V6,Chapman Jeep,Las Vegas,NV,89111,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123958
CAR959,2023,Jeep,Gladiator,Overland,55500,5200,Earl,Black Leather,Gasoline,8-Speed Auto,4WD,3.6L V6,Chapman Jeep,Las Vegas,NV,89111,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123959
CAR960,2023,Jeep,Gladiator,Rubicon,62500,3800,Firecracker Red,Black Leather,Gasoline,8-Speed Auto,4WD,3.6L V6,Chapman Jeep,Las Vegas,NV,89111,Fair Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123960
CAR961,2023,Jeep,Gladiator,Mojave,65500,2500,Gobi,Black/Steel Gray,Gasoline,8-Speed Auto,4WD,3.6L V6,Chapman Jeep,Las Vegas,NV,89111,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123961
CAR962,2023,Jeep,Wrangler,Sport,38500,10500,Black,Black Cloth,Gasoline,6-Speed Manual,4WD,3.6L V6,Chapman Jeep,Las Vegas,NV,89111,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123962
CAR963,2023,Jeep,Wrangler,Willys,42500,8200,Sarge Green,Black Cloth,Gasoline,8-Speed Auto,4WD,3.6L V6,Chapman Jeep,Las Vegas,NV,89111,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123963
CAR964,2023,Jeep,Wrangler,Sahara,52500,6000,Bright White,Black/Heritage Tan,Gasoline,8-Speed Auto,4WD,2.0L Turbo 4-Cylinder,Chapman Jeep,Las Vegas,NV,89111,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123964
CAR965,2023,Jeep,Wrangler,Rubicon,58500,4200,Sting-Gray,Black Leather,Gasoline,8-Speed Auto,4WD,3.6L V6,Chapman Jeep,Las Vegas,NV,89111,Fair Deal,true,true,true,Cars.com,https://www.cars.com/listing/123965
CAR966,2023,Jeep,Wrangler,Rubicon 392,82500,2500,Hydro Blue,Black Leather,Gasoline,8-Speed Auto,4WD,6.4L HEMI V8,Chapman Jeep,Las Vegas,NV,89111,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123966
CAR967,2023,Jeep,Wrangler,4xe,62500,5500,High Velocity,Black Leather,Plug-In Hybrid,8-Speed Auto,4WD,2.0L Turbo PHEV,Chapman Jeep,Las Vegas,NV,89111,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123967
CAR968,2023,Toyota,Supra,2.0,48500,8500,Absolute Zero White,Black Leather,Gasoline,8-Speed Auto,RWD,2.0L Turbo 4-Cylinder,Toyota of Las Vegas,Las Vegas,NV,89114,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123968
CAR969,2023,Toyota,Supra,3.0,55500,5800,Nitro Yellow,Red Leather,Gasoline,8-Speed Auto,RWD,3.0L Turbo 6-Cylinder,Toyota of Las Vegas,Las Vegas,NV,89114,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123969
CAR970,2023,Toyota,Supra,3.0 Premium,58500,3500,Phantom,Black Leather,Gasoline,8-Speed Auto,RWD,3.0L Turbo 6-Cylinder,Toyota of Las Vegas,Las Vegas,NV,89114,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123970
CAR971,2023,Toyota,Supra,A91-MT Edition,62500,2200,CU Later Gray,Black Alcantara,Gasoline,6-Speed Manual,RWD,3.0L Turbo 6-Cylinder,Toyota of Las Vegas,Las Vegas,NV,89114,Fair Deal,true,true,true,Cars.com,https://www.cars.com/listing/123971
CAR972,2023,Toyota,GR86,Base,32500,9500,Halo White,Black Fabric,Gasoline,6-Speed Manual,RWD,2.4L Flat-4,Toyota of Las Vegas,Las Vegas,NV,89114,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123972
CAR973,2023,Toyota,GR86,Premium,35500,6800,Neptune Blue,Black/Red Ultrasuede,Gasoline,6-Speed Auto,RWD,2.4L Flat-4,Toyota of Las Vegas,Las Vegas,NV,89114,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123973
CAR974,2023,Toyota,GR86,Special Edition,42500,3500,Solar Shift Orange,Black Ultrasuede,Gasoline,6-Speed Manual,RWD,2.4L Flat-4,Toyota of Las Vegas,Las Vegas,NV,89114,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123974
CAR975,2023,Subaru,BRZ,Premium,32500,8500,WR Blue Pearl,Black Cloth,Gasoline,6-Speed Manual,RWD,2.4L Flat-4,Subaru of Las Vegas,Las Vegas,NV,89106,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123975
CAR976,2023,Subaru,BRZ,Limited,35500,6200,Ignition Red,Black/Bordeaux,Gasoline,6-Speed Auto,RWD,2.4L Flat-4,Subaru of Las Vegas,Las Vegas,NV,89106,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123976
CAR977,2023,Subaru,BRZ,tS,42500,3500,Sapphire Blue Pearl,Black Ultrasuede,Gasoline,6-Speed Manual,RWD,2.4L Flat-4,Subaru of Las Vegas,Las Vegas,NV,89106,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123977
CAR978,2023,Nissan,Z,Sport,45500,7500,Seiran Blue,Black Cloth,Gasoline,6-Speed Manual,RWD,3.0L Twin-Turbo V6,Nissan of Las Vegas,Las Vegas,NV,89102,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123978
CAR979,2023,Nissan,Z,Performance,55500,5200,Passion Red,Red/Black Leather,Gasoline,9-Speed Auto,RWD,3.0L Twin-Turbo V6,Nissan of Las Vegas,Las Vegas,NV,89102,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123979
CAR980,2023,Nissan,Z,Proto Spec,58500,3500,Ikazuchi Yellow/Black,Yellow/Black Leather,Gasoline,6-Speed Manual,RWD,3.0L Twin-Turbo V6,Nissan of Las Vegas,Las Vegas,NV,89102,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123980
CAR981,2023,Chevrolet,Camaro,1LT,32500,9500,Summit White,Jet Black Cloth,Gasoline,10-Speed Auto,RWD,2.0L Turbo 4-Cylinder,Findlay Chevrolet,Las Vegas,NV,89109,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123981
CAR982,2023,Chevrolet,Camaro,2LT,38500,7000,Red Hot,Jet Black Leather,Gasoline,10-Speed Auto,RWD,3.6L V6,Findlay Chevrolet,Las Vegas,NV,89109,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123982
CAR983,2023,Chevrolet,Camaro,LT1,45500,5200,Riverside Blue,Jet Black Suede,Gasoline,10-Speed Auto,RWD,6.2L V8,Findlay Chevrolet,Las Vegas,NV,89109,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123983
CAR984,2023,Chevrolet,Camaro,SS,48500,4000,Black,Adrenaline Red,Gasoline,6-Speed Manual,RWD,6.2L V8,Findlay Chevrolet,Las Vegas,NV,89109,Fair Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123984
CAR985,2023,Chevrolet,Camaro,ZL1,72500,2500,Rapid Blue,Jet Black Recaro,Gasoline,10-Speed Auto,RWD,6.2L Supercharged V8,Findlay Chevrolet,Las Vegas,NV,89109,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123985
CAR986,2023,Ford,Mustang,EcoBoost,32500,9500,Oxford White,Ebony Cloth,Gasoline,10-Speed Auto,RWD,2.3L EcoBoost,Friendly Ford,Las Vegas,NV,89110,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123986
CAR987,2023,Ford,Mustang,EcoBoost Premium,38500,7200,Race Red,Ebony Leather,Gasoline,10-Speed Auto,RWD,2.3L EcoBoost,Friendly Ford,Las Vegas,NV,89110,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123987
CAR988,2023,Ford,Mustang,GT,48500,5500,Twister Orange,Ebony/Recaro,Gasoline,6-Speed Manual,RWD,5.0L Coyote V8,Friendly Ford,Las Vegas,NV,89110,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123988
CAR989,2023,Ford,Mustang,GT Premium,55500,4000,Vapor Blue,Black Leather,Gasoline,10-Speed Auto,RWD,5.0L Coyote V8,Friendly Ford,Las Vegas,NV,89110,Fair Deal,true,true,true,Cars.com,https://www.cars.com/listing/123989
CAR990,2023,Ford,Mustang,Mach 1,62500,2800,Grabber Blue,Ebony Recaro,Gasoline,6-Speed Tremec,RWD,5.0L Coyote V8,Friendly Ford,Las Vegas,NV,89110,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123990
CAR991,2023,Ford,Mustang,Shelby GT500,82500,1800,Rapid Red,Black Recaro,Gasoline,7-Speed DCT,RWD,5.2L Supercharged V8,Friendly Ford,Las Vegas,NV,89110,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123991
CAR992,2023,Dodge,Challenger,SXT,35500,9500,White Knuckle,Black Cloth,Gasoline,8-Speed Auto,RWD,3.6L V6,Chapman Dodge,Las Vegas,NV,89111,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123992
CAR993,2023,Dodge,Challenger,GT,42500,7000,Go Mango,Black Nappa,Gasoline,8-Speed Auto,AWD,3.6L V6,Chapman Dodge,Las Vegas,NV,89111,Great Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123993
CAR994,2023,Dodge,Challenger,R/T,48500,5200,Pitch Black,Red Nappa,Gasoline,6-Speed Manual,RWD,5.7L HEMI V8,Chapman Dodge,Las Vegas,NV,89111,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123994
CAR995,2023,Dodge,Challenger,R/T Scat Pack,55500,4000,Sinamon Stick,Black Nappa,Gasoline,8-Speed Auto,RWD,6.4L HEMI V8,Chapman Dodge,Las Vegas,NV,89111,Fair Deal,true,true,true,Cars.com,https://www.cars.com/listing/123995
CAR996,2023,Dodge,Challenger,R/T Scat Pack Widebody,62500,2800,Frostbite,Black Nappa,Gasoline,6-Speed Manual,RWD,6.4L HEMI V8,Chapman Dodge,Las Vegas,NV,89111,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123996
CAR997,2023,Dodge,Challenger,SRT Hellcat,72500,2000,Plum Crazy,Black Laguna,Gasoline,8-Speed Auto,RWD,6.2L Supercharged V8,Chapman Dodge,Las Vegas,NV,89111,Great Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/123997
CAR998,2023,Dodge,Challenger,SRT Hellcat Redeye,88500,1500,B5 Blue,Demonic Red,Gasoline,8-Speed Auto,RWD,6.2L Supercharged V8,Chapman Dodge,Las Vegas,NV,89111,Good Deal,true,true,true,Cars.com,https://www.cars.com/listing/123998
CAR999,2023,Dodge,Challenger,SRT Demon 170,118500,500,Destroyer Grey,Black Laguna,Gasoline,8-Speed Auto,RWD,6.2L Supercharged V8,Chapman Dodge,Las Vegas,NV,89111,Fair Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/123999
CAR1000,2023,Dodge,Charger,SXT,38500,9500,White Knuckle,Black Cloth,Gasoline,8-Speed Auto,RWD,3.6L V6,Chapman Dodge,Las Vegas,NV,89111,Good Deal,true,true,true,Autotrader,https://www.autotrader.com/listing/1231000
CAR1001,2023,Dodge,Charger,GT,42500,7200,Octane Red,Black Nappa,Gasoline,8-Speed Auto,AWD,3.6L V6,Chapman Dodge,Las Vegas,NV,89111,Great Deal,true,true,true,Cars.com,https://www.cars.com/listing/1231001
CAR1002,2023,Dodge,Charger,R/T,48500,5500,Pitch Black,Red Nappa,Gasoline,8-Speed Auto,RWD,5.7L HEMI V8,Chapman Dodge,Las Vegas,NV,89111,Good Deal,true,true,true,CarGurus,https://www.cargurus.com/listing/1231002
