product_id,name,brand,category,subcategory,description,price,size,color,ingredients,rating,review_count,image_url,product_url,in_stock,is_bestseller,is_new,is_sale,sale_price,clean_beauty
SPH0499,Anti-Aging Eye Cream,Rare Beauty,Skincare,Eye Cream,Rare Beauty Wrinkle-reducing eye cream. Cruelty-free and vegan.,20.63,Standard Size,,"Water, Tocopherol, Phenoxyethanol, Glycerin, Argan Oil, Shea Butter, Jojoba Oil",3.3,7457,https://sephora.com/images/SPH0499.jpg,https://sephora.com/product/SPH0499,1,0,0,0,,1
SPH0500,Brightening Eye Cream,Natasha Denona,Skincare,Eye Cream,Natasha Denona Dark circle treatment. A cult favorite.,156.87,Standard Size,,"Phenoxyethanol, Water, Tocopherol, Glycerin, Silicones, Synthetic Colors, Coconut Oil, Rosehip Oil",4.4,5159,https://sephora.com/images/SPH0500.jpg,https://sephora.com/product/SPH0500,1,0,0,0,,0
SPH0501,Hydrating Eye Cream,Danessa Myricks Beauty,Skincare,Eye Cream,Danessa Myricks Beauty Moisturizing eye treatment. Cruelty-free and vegan.,40.16,Standard Size,,"Tocopherol, Phenoxyethanol, Glycerin, Cyclopentasiloxane, Synthetic Colors, Polyethylene, Argan Oil, Green Tea Extract",3.9,10113,https://sephora.com/images/SPH0501.jpg,https://sephora.com/product/SPH0501,1,0,0,0,,0
SPH0502,Mineral Sunscreen,Jones Road,Skincare,Sunscreen,Jones Road Clean mineral SPF protection. Award-winning formula.,33.82,Standard Size,,"Glycerin, Tocopherol, Cyclopentasiloxane, Water, Green Tea Extract, Shea Butter, Chamomile Extract",3.6,5791,https://sephora.com/images/SPH0502.jpg,https://sephora.com/product/SPH0502,1,0,0,0,,1
SPH0503,Chemical Sunscreen,Milk Makeup,Skincare,Sunscreen,Milk Makeup Lightweight SPF lotion. A cult favorite.,38.73,Standard Size,,"Tocopherol, Sodium Hyaluronate, Dimethicone, Glycerin, Aloe Vera, Shea Butter, Green Tea Extract",4.3,13216,https://sephora.com/images/SPH0503.jpg,https://sephora.com/product/SPH0503,1,0,0,0,,1
SPH0504,Tinted Sunscreen,Saie,Skincare,Sunscreen,Saie Skin-perfecting tinted SPF. Cruelty-free and vegan.,26.82,Standard Size,,"Water, Dimethicone, Glycerin, Tocopherol, Green Tea Extract, Aloe Vera, Squalane",3.8,2064,https://sephora.com/images/SPH0504.jpg,https://sephora.com/product/SPH0504,1,0,0,0,,1
SPH0505,Sheet Mask,Pat McGrath Labs,Skincare,Face Mask,Pat McGrath Labs Hydrating sheet mask. A cult favorite.,85.24,Standard Size,,"Glycerin, Water, Cyclopentasiloxane, Sodium Hyaluronate, Fragrance, Polyethylene, Squalane, Chamomile Extract",3.7,10890,https://sephora.com/images/SPH0505.jpg,https://sephora.com/product/SPH0505,1,0,0,0,,0
SPH0506,Clay Mask,Clinique,Skincare,Face Mask,Clinique Pore-cleansing clay mask. Loved by beauty enthusiasts.,34.41,Standard Size,,"Phenoxyethanol, Sodium Hyaluronate, Water, Tocopherol, Synthetic Colors, Talc, Chamomile Extract, Shea Butter",4.2,4308,https://sephora.com/images/SPH0506.jpg,https://sephora.com/product/SPH0506,1,1,0,0,,0
SPH0507,Overnight Mask,Rare Beauty,Skincare,Face Mask,Rare Beauty Sleep-in treatment mask. A cult favorite.,27.23,Standard Size,,"Dimethicone, Phenoxyethanol, Sodium Hyaluronate, Glycerin, Vitamin E, Shea Butter, Jojoba Oil",4.4,5682,https://sephora.com/images/SPH0507.jpg,https://sephora.com/product/SPH0507,1,1,1,1,22.96,1
SPH0508,Chemical Exfoliant,Kjaer Weis,Skincare,Exfoliator,Kjaer Weis AHA/BHA exfoliating toner. Loved by beauty enthusiasts.,53.12,Standard Size,,"Phenoxyethanol, Dimethicone, Water, Tocopherol, Jojoba Oil, Aloe Vera, Squalane",4.4,7521,https://sephora.com/images/SPH0508.jpg,https://sephora.com/product/SPH0508,1,0,0,1,41.04,1
SPH0509,Physical Exfoliant,Dior Beauty,Skincare,Exfoliator,Dior Beauty Gentle scrub exfoliator. Award-winning formula.,79.29,Standard Size,,"Water, Sodium Hyaluronate, Tocopherol, Cyclopentasiloxane, Polyethylene, Parabens, Rosehip Oil, Squalane",4.0,10746,https://sephora.com/images/SPH0509.jpg,https://sephora.com/product/SPH0509,1,0,0,0,,0
SPH0510,Hydrating Toner,Rose Inc,Skincare,Toner,Rose Inc Moisture-boosting toner. Award-winning formula.,47.9,Standard Size,,"Tocopherol, Glycerin, Sodium Hyaluronate, Dimethicone, Jojoba Oil, Squalane, Rosehip Oil",4.0,9480,https://sephora.com/images/SPH0510.jpg,https://sephora.com/product/SPH0510,0,0,0,1,40.26,1
SPH0511,Exfoliating Toner,Benefit Cosmetics,Skincare,Toner,Benefit Cosmetics Glow-boosting toner. Loved by beauty enthusiasts.,32.04,Standard Size,,"Tocopherol, Dimethicone, Cyclopentasiloxane, Sodium Hyaluronate, Fragrance, Silicones, Coconut Oil, Green Tea Extract",4.2,11969,https://sephora.com/images/SPH0511.jpg,https://sephora.com/product/SPH0511,1,0,0,0,,0
SPH0512,Eau de Parfum,Benefit Cosmetics,Fragrance,Perfume,Benefit Cosmetics Long-lasting eau de parfum. Loved by beauty enthusiasts.,47.86,Standard Size,,"Water, Cyclopentasiloxane, Glycerin, Phenoxyethanol, Talc, Parabens, Squalane, Vitamin E",3.9,7256,https://sephora.com/images/SPH0512.jpg,https://sephora.com/product/SPH0512,1,0,0,0,,0
SPH0513,Eau de Toilette,RMS Beauty,Fragrance,Perfume,RMS Beauty Fresh eau de toilette. Dermatologist tested.,43.14,Standard Size,,"Tocopherol, Glycerin, Phenoxyethanol, Sodium Hyaluronate, Rosehip Oil, Jojoba Oil, Green Tea Extract",4.8,10097,https://sephora.com/images/SPH0513.jpg,https://sephora.com/product/SPH0513,1,1,0,0,,1
SPH0514,Perfume Oil,Tarte,Fragrance,Perfume,Tarte Concentrated perfume oil. Dermatologist tested.,24.42,Standard Size,,"Water, Dimethicone, Glycerin, Sodium Hyaluronate, Chamomile Extract, Coconut Oil, Argan Oil",4.0,4101,https://sephora.com/images/SPH0514.jpg,https://sephora.com/product/SPH0514,1,0,0,0,,1
SPH0515,Body Spray,NYX Professional Makeup,Fragrance,Body Mist,NYX Professional Makeup Light refreshing body mist. Cruelty-free and vegan.,16.86,Standard Size,,"Dimethicone, Phenoxyethanol, Tocopherol, Water, Polyethylene, Fragrance, Green Tea Extract, Aloe Vera",3.5,8374,https://sephora.com/images/SPH0515.jpg,https://sephora.com/product/SPH0515,1,0,0,0,,0
SPH0516,Hair Mist,YSL Beauty,Fragrance,Body Mist,YSL Beauty Scented hair perfume. A cult favorite.,42.04,Standard Size,,"Tocopherol, Sodium Hyaluronate, Dimethicone, Phenoxyethanol, Talc, Silicones, Rosehip Oil, Shea Butter",4.1,5525,https://sephora.com/images/SPH0516.jpg,https://sephora.com/product/SPH0516,1,1,0,0,,0
SPH0517,Rollerball,Merit,Fragrance,Travel Size,Merit Portable rollerball perfume. Loved by beauty enthusiasts.,32.63,Standard Size,,"Water, Sodium Hyaluronate, Tocopherol, Cyclopentasiloxane, Rosehip Oil, Aloe Vera, Argan Oil",4.5,133,https://sephora.com/images/SPH0517.jpg,https://sephora.com/product/SPH0517,1,0,0,0,,1
SPH0518,Mini Set,Clinique,Fragrance,Travel Size,Clinique Discovery fragrance set. A cult favorite.,38.06,Standard Size,,"Glycerin, Dimethicone, Cyclopentasiloxane, Sodium Hyaluronate, Polyethylene, Mineral Oil, Coconut Oil, Vitamin E",4.0,9372,https://sephora.com/images/SPH0518.jpg,https://sephora.com/product/SPH0518,1,0,0,0,,0
SPH0519,Foundation Brush,Urban Decay,Tools & Brushes,Face Brushes,Urban Decay Flawless foundation brush. Dermatologist tested.,26.91,Standard Size,,"Water, Cyclopentasiloxane, Dimethicone, Tocopherol, Synthetic Colors, Parabens, Argan Oil, Rosehip Oil",3.2,9642,https://sephora.com/images/SPH0519.jpg,https://sephora.com/product/SPH0519,1,0,0,0,,0
SPH0520,Powder Brush,Kosas,Tools & Brushes,Face Brushes,Kosas Fluffy powder brush. Dermatologist tested.,47.82,Standard Size,,"Glycerin, Water, Phenoxyethanol, Dimethicone, Green Tea Extract, Argan Oil, Squalane",4.4,7098,https://sephora.com/images/SPH0520.jpg,https://sephora.com/product/SPH0520,1,0,0,0,,1
