product_id,name,description,price,original_price,currency,category,subcategory,brand,department,in_stock,stock_quantity,rating,review_count,image_url,product_url,pickup_available,delivery_available,source_store
WMT00002216,Everyday Elegance Satin Espadrilles,Rope-soled summer shoes Made from premium satin. From Everyday Elegance collection.,97.29,97.69,USD,Clothing,Shoes,George,Clothing & Accessories,1,56,4.4,1511,/images/walmart/clothing/2216.jpg,/product/WMT00002216,1,1,fashion
WMT00002217,Nordic Style Leather Espadrilles,Rope-soled summer shoes Made from premium leather. From Nordic Style collection.,76.12,85.29,USD,Clothing,Shoes,George,Clothing & Accessories,1,101,4.6,158,/images/walmart/clothing/2217.jpg,/product/WMT00002217,1,1,fashion
WMT00002218,Heritage House Silk Mules,Backless slip-on style Made from premium silk. From Heritage House collection.,117.99,137.01,USD,Clothing,Shoes,George,Clothing & Accessories,1,132,4.2,1674,/images/walmart/clothing/2218.jpg,/product/WMT00002218,1,1,fashion
WMT00002219,Chic Studio Silk Mules,Backless slip-on style Made from premium silk. From Chic Studio collection.,96.95,95.68,USD,Clothing,Shoes,George,Clothing & Accessories,1,42,4.2,1493,/images/walmart/clothing/2219.jpg,/product/WMT00002219,1,1,fashion
WMT00002220,Urban Thread Wool Mules,Backless slip-on style Made from premium wool. From Urban Thread collection.,111.08,113.27,USD,Clothing,Shoes,George,Clothing & Accessories,1,100,4.6,243,/images/walmart/clothing/2220.jpg,/product/WMT00002220,1,1,fashion
WMT00002221,Style Haven Cashmere Handbag,Versatile everyday bag Made from premium cashmere. From Style Haven collection.,274.34,274.41,USD,Clothing,Accessories,George,Clothing & Accessories,1,62,4.5,1344,/images/walmart/clothing/2221.jpg,/product/WMT00002221,1,1,fashion
WMT00002222,Urban Thread Linen Handbag,Versatile everyday bag Made from premium linen. From Urban Thread collection.,250.59,280.23,USD,Clothing,Accessories,George,Clothing & Accessories,1,81,4.3,2290,/images/walmart/clothing/2222.jpg,/product/WMT00002222,1,1,fashion
WMT00002223,Silk & Stone Polyester Handbag,Versatile everyday bag Made from premium polyester. From Silk & Stone collection.,309.98,309.81,USD,Clothing,Accessories,George,Clothing & Accessories,1,111,3.9,489,/images/walmart/clothing/2223.jpg,/product/WMT00002223,1,1,fashion
WMT00002224,Metro Collection Rayon Handbag,Versatile everyday bag Made from premium rayon. From Metro Collection collection.,217.8,218.01,USD,Clothing,Accessories,George,Clothing & Accessories,1,126,4.0,1650,/images/walmart/clothing/2224.jpg,/product/WMT00002224,1,1,fashion
WMT00002225,Style Haven Chiffon Handbag,Versatile everyday bag Made from premium chiffon. From Style Haven collection.,182.81,186.83,USD,Clothing,Accessories,George,Clothing & Accessories,1,72,4.5,1978,/images/walmart/clothing/2225.jpg,/product/WMT00002225,1,1,fashion
WMT00002226,Pure Cotton Co Suede Handbag,Versatile everyday bag Made from premium suede. From Pure Cotton Co collection.,250.5,259.11,USD,Clothing,Accessories,George,Clothing & Accessories,1,127,3.9,2206,/images/walmart/clothing/2226.jpg,/product/WMT00002226,1,1,fashion
WMT00002227,Pine & Oak Chiffon Handbag,Versatile everyday bag Made from premium chiffon. From Pine & Oak collection.,264.13,278.88,USD,Clothing,Accessories,George,Clothing & Accessories,1,110,4.5,657,/images/walmart/clothing/2227.jpg,/product/WMT00002227,1,1,fashion
WMT00002228,Pure Cotton Co Jersey Belt,Essential waist accessory Made from premium jersey. From Pure Cotton Co collection.,54.74,62.55,USD,Clothing,Accessories,George,Clothing & Accessories,1,85,4.1,1908,/images/walmart/clothing/2228.jpg,/product/WMT00002228,1,1,fashion
WMT00002229,Sunset Studios Rayon Belt,Essential waist accessory Made from premium rayon. From Sunset Studios collection.,48.72,50.73,USD,Clothing,Accessories,George,Clothing & Accessories,1,68,4.0,1668,/images/walmart/clothing/2229.jpg,/product/WMT00002229,1,1,fashion
WMT00003001,Instant Pot Pro Plus WiFi Smart,"6 Qt multi-cooker with WiFi Connected, App Control, 10 Programs.",168.48,170.78,USD,Home Appliances,Pressure Cookers,Instant Pot,Home,1,97,4.1,11310,/images/walmart/appliances/1.jpg,/product/WMT00003001,1,1,home_appliances
WMT00003002,Weber Genesis E-335 Gas Grill,"Natural Gas grill with 669 sq in cooking area. PureBlu Burners, Sear Station.",1213.95,1234.81,USD,Home Appliances,Grills,Weber,Home,1,53,4.5,3324,/images/walmart/appliances/2.jpg,/product/WMT00003002,1,1,home_appliances
WMT00003003,Dyson Ball Animal 3 Extra Upright,"Upright vacuum. Whole-Machine HEPA, Anti-Tangle Technology.",510.71,549.6,USD,Home Appliances,Vacuums,Dyson,Home,1,74,4.2,7402,/images/walmart/appliances/3.jpg,/product/WMT00003003,1,1,home_appliances
WMT00003004,Hamilton Beach Eclectrics Stand Mixer,"4.5 Qt stand mixer with 12 speeds. Planetary Mixing, Tilt-Up Head.",200.36,215.04,USD,Home Appliances,Stand Mixers,Hamilton Beach,Home,1,49,4.2,15633,/images/walmart/appliances/4.jpg,/product/WMT00003004,1,1,home_appliances
WMT00003005,Keurig K-Supreme Plus Smart,"Single-Serve coffee maker. BrewID, MultiStream Technology, WiFi Connected.",194.15,197.89,USD,Home Appliances,Coffee Makers,Keurig,Home,1,87,4.3,9281,/images/walmart/appliances/5.jpg,/product/WMT00003005,1,1,home_appliances
WMT00003006,Whirlpool Freestanding Electric Range,"Electric range with 5.3 cu ft oven capacity. Frozen Bake, FlexHeat Element.",877.32,995.71,USD,Home Appliances,Ranges,Whirlpool,Home,1,12,4.3,1479,/images/walmart/appliances/6.jpg,/product/WMT00003006,1,1,home_appliances
WMT00003007,Tineco Floor One S5 Pro Wet Dry Vacuum,"Wet/Dry Cordless vacuum. iLoop Smart Sensor, Self-Cleaning, Voice Prompts.",516.57,522.06,USD,Home Appliances,Vacuums,Tineco,Home,1,26,4.2,3996,/images/walmart/appliances/7.jpg,/product/WMT00003007,1,1,home_appliances
WMT00003008,Roborock S8 MaxV Ultra Robot Vacuum,"Premium vacuum. 6000Pa Suction, VibraRise 2.0 Mopping, ReactiveAI 2.0.",1816.33,1912.86,USD,Home Appliances,Robot Vacuums,Roborock,Home,1,93,4.3,1042,/images/walmart/appliances/8.jpg,/product/WMT00003008,1,1,home_appliances
WMT00003009,Dreame L20 Ultra Robot Vacuum,"Premium vacuum. 7000Pa Suction, Extending Mop Arm, AI Obstacle Avoidance.",1193.22,1218.31,USD,Home Appliances,Robot Vacuums,Dreame,Home,1,19,4.2,3104,/images/walmart/appliances/9.jpg,/product/WMT00003009,1,1,home_appliances
WMT00003010,Cuisinart 4-Slice Metal Classic Toaster,"Premium toaster with Dual Control Panels, 6 Browning Settings.",66.49,71.33,USD,Home Appliances,Toasters,Cuisinart,Home,1,58,4.2,12956,/images/walmart/appliances/10.jpg,/product/WMT00003010,1,1,home_appliances
WMT00003011,Ninja Air Fryer Pro 4-in-1,"5 Qt air fryer with 1750W. Air Fry, Roast, Reheat.",121.12,129.96,USD,Home Appliances,Air Fryers,Ninja,Home,1,79,4.2,7770,/images/walmart/appliances/11.jpg,/product/WMT00003011,1,1,home_appliances
WMT00003012,Maytag Commercial Grade Top Load Washer,"5.3 cu ft Top Load washer with Commercial Grade, Power Agitator, Deep Fill.",1097.55,1110.74,USD,Home Appliances,Washers,Maytag,Home,1,40,4.2,3113,/images/walmart/appliances/12.jpg,/product/WMT00003012,1,1,home_appliances
WMT00003013,LG QuadWash Pro Dishwasher,"Quiet 42 dB dishwasher with 15 place settings capacity. Features TrueSteam, Dynamic Dry.",992.72,1131.91,USD,Home Appliances,Dishwashers,LG,Home,1,60,4.2,2304,/images/walmart/appliances/13.jpg,/product/WMT00003013,1,1,home_appliances
WMT00003014,Eufy Clean X9 Pro Robot Vacuum Mop,"Premium vacuum. 5500Pa Suction, Dual Rotating Mops, Auto-Lift Mop.",1049.8,1206.66,USD,Home Appliances,Robot Vacuums,Eufy,Home,1,54,4.1,1650,/images/walmart/appliances/14.jpg,/product/WMT00003014,1,1,home_appliances
WMT00003015,KitchenAid Professional 600 Series 6-Qt,"6 Qt stand mixer with 10 speeds. Bowl-Lift Design, Soft Start.",546.4,601.14,USD,Home Appliances,Stand Mixers,KitchenAid,Home,1,27,4.4,3673,/images/walmart/appliances/15.jpg,/product/WMT00003015,1,1,home_appliances
WMT00003016,Samsung Bespoke AI Electric Dryer,"7.6 cu ft Electric dryer with AI Optimal Dry, Super Speed, Steam Sanitize+.",1012.49,1142.02,USD,Home Appliances,Dryers,Samsung,Home,1,16,4.4,3231,/images/walmart/appliances/16.jpg,/product/WMT00003016,1,1,home_appliances
WMT00003017,hOmeLabs 4500 Sq Ft Dehumidifier,"50 pint/day dehumidifier for 4500 sq ft. Turbo Mode, Auto Restart.",275.11,297.88,USD,Home Appliances,Dehumidifiers,hOmeLabs,Home,1,98,4.3,3568,/images/walmart/appliances/17.jpg,/product/WMT00003017,1,1,home_appliances
WMT00003018,Samsung Jet Bot AI+ Robot Vacuum,"Premium vacuum. LiDAR Mapping, Object Recognition, Clean Station.",1265.88,1443.06,USD,Home Appliances,Robot Vacuums,Samsung,Home,1,97,4.6,1348,/images/walmart/appliances/18.jpg,/product/WMT00003018,1,1,home_appliances
WMT00003019,Philips Premium Airfryer XXL,"3 lb / 7 Qt air fryer with 2225W. Fat Removal Technology, Rapid Air, Digital Display.",312.32,323.41,USD,Home Appliances,Air Fryers,Philips,Home,1,62,4.2,6352,/images/walmart/appliances/19.jpg,/product/WMT00003019,1,1,home_appliances
WMT00003020,Breville Super Q Blender,"Professional 68 oz blender with 2.0 HP motor. Noise Suppression, Personal Blender Adaptor.",487.94,490.77,USD,Home Appliances,Blenders,Breville,Home,1,54,4.3,6194,/images/walmart/appliances/20.jpg,/product/WMT00003020,1,1,home_appliances
WMT00003021,LG InstaView Door-in-Door Refrigerator,"27 cu ft French Door refrigerator with InstaView Window, Craft Ice, ThinQ App. Energy Star certified.",2819.19,3034.61,USD,Home Appliances,Refrigerators,LG,Home,1,13,4.4,1006,/images/walmart/appliances/21.jpg,/product/WMT00003021,1,1,home_appliances
WMT00003022,Vitamix Professional Series 750,"Professional 64 oz blender with 2.2 HP motor. 5 Pre-Programmed Settings, Self-Cleaning, Variable Speed.",640.97,671.13,USD,Home Appliances,Blenders,Vitamix,Home,1,83,4.4,3708,/images/walmart/appliances/22.jpg,/product/WMT00003022,1,1,home_appliances
WMT00003023,LG NeoChef Countertop Microwave,"2.0 cu ft Countertop microwave with 1200W power. Smart Inverter, EasyClean Interior.",214.21,216.46,USD,Home Appliances,Microwaves,LG,Home,1,25,4.4,7941,/images/walmart/appliances/23.jpg,/product/WMT00003023,1,1,home_appliances
WMT00003024,Bosch 500 Series Dishwasher,"Quiet 44 dB dishwasher with 16 place settings capacity. Features AutoAir Dry, PrecisionWash.",857.71,943.26,USD,Home Appliances,Dishwashers,Bosch,Home,1,82,4.3,2457,/images/walmart/appliances/24.jpg,/product/WMT00003024,1,1,home_appliances
WMT00003025,Blendtec Total Classic Original Blender,"Professional 75 oz blender with 3.0 HP motor. 10 Speed Manual, 6 Pre-Programmed Cycles.",394.31,420.46,USD,Home Appliances,Blenders,Blendtec,Home,1,31,4.2,8917,/images/walmart/appliances/25.jpg,/product/WMT00003025,1,1,home_appliances
WMT00003026,Dyson V15 Detect Cordless Vacuum,"Cordless Stick vacuum. Laser Dust Detection, LCD Screen, HEPA Filtration.",758.04,783.58,USD,Home Appliances,Vacuums,Dyson,Home,1,70,4.2,1882,/images/walmart/appliances/26.jpg,/product/WMT00003026,1,1,home_appliances
WMT00003027,Karcher K5 Premium Electric Pressure Washer,"2000 PSI Electric pressure washer. Water-Cooled Induction Motor, Vario Power Spray.",391.17,399.83,USD,Home Appliances,Pressure Washers,Karcher,Home,1,23,4.4,10983,/images/walmart/appliances/27.jpg,/product/WMT00003027,1,1,home_appliances
WMT00003028,Samsung Smart Linear Wash Dishwasher,"Quiet 46 dB dishwasher with 15 place settings capacity. Features Linear Wash, AutoRelease Door.",738.57,827.36,USD,Home Appliances,Dishwashers,Samsung,Home,1,66,4.4,5179,/images/walmart/appliances/28.jpg,/product/WMT00003028,1,1,home_appliances
WMT00003029,Breville Die-Cast 4-Slice Smart Toaster,"Premium toaster with A Bit More Button, Lift and Look, Auto Shut-Off.",177.11,197.08,USD,Home Appliances,Toasters,Breville,Home,1,72,4.5,13980,/images/walmart/appliances/29.jpg,/product/WMT00003029,1,1,home_appliances
WMT00003030,Cuisinart 14-Cup Food Processor,"14 cups food processor with 720W motor. BPA-Free Work Bowl, SealTight Lid.",234.91,240.22,USD,Home Appliances,Food Processors,Cuisinart,Home,1,63,4.3,5681,/images/walmart/appliances/30.jpg,/product/WMT00003030,1,1,home_appliances
WMT00003031,KitchenAid Artisan Series 5-Qt Stand Mixer,"5 Qt stand mixer with 10 speeds. Tilt-Head Design, 59-Point Planetary Mixing.",469.58,470.96,USD,Home Appliances,Stand Mixers,KitchenAid,Home,1,55,4.5,5654,/images/walmart/appliances/31.jpg,/product/WMT00003031,1,1,home_appliances
WMT00003032,Ninja Foodi 14-in-1 Pressure Cooker,"8 Qt multi-cooker with 14 Functions, TenderCrisp, SmartLid.",219.95,234.33,USD,Home Appliances,Pressure Cookers,Ninja,Home,1,61,4.1,11304,/images/walmart/appliances/32.jpg,/product/WMT00003032,1,1,home_appliances
WMT00003033,Breville Barista Touch Espresso Machine,"Espresso coffee maker. Touch Screen, Integrated Grinder, Auto Milk Texturing.",933.24,1023.22,USD,Home Appliances,Coffee Makers,Breville,Home,1,58,4.2,1571,/images/walmart/appliances/33.jpg,/product/WMT00003033,1,1,home_appliances
WMT00003034,Smeg SMF02 Stand Mixer,"4.8 Qt stand mixer with 10 speeds. Retro Design, Planetary Mixing, Die-Cast Aluminum.",576.15,583.23,USD,Home Appliances,Stand Mixers,Smeg,Home,1,54,4.1,7050,/images/walmart/appliances/34.jpg,/product/WMT00003034,1,1,home_appliances
WMT00003035,Breville Scraper Mixer Pro,"5 Qt stand mixer with 12 speeds. Scraper Beater, Timer, Count-Up/Down.",379.3,386.48,USD,Home Appliances,Stand Mixers,Breville,Home,1,99,4.4,4995,/images/walmart/appliances/35.jpg,/product/WMT00003035,1,1,home_appliances
WMT00003036,Electrolux Front Load Perfect Steam Washer,"4.5 cu ft Front Load washer with SmartBoost, Perfect Steam, 15 Min Fast Wash.",1254.91,1275.26,USD,Home Appliances,Washers,Electrolux,Home,1,58,4.1,2296,/images/walmart/appliances/36.jpg,/product/WMT00003036,1,1,home_appliances
WMT00003037,Toshiba Air Fryer Microwave Combo,"1.0 cu ft Countertop microwave with 1000W power. Air Fryer, Convection, Smart Sensor.",196.08,213.74,USD,Home Appliances,Microwaves,Toshiba,Home,1,54,4.2,19398,/images/walmart/appliances/37.jpg,/product/WMT00003037,1,1,home_appliances
WMT00003038,Breville Fast Slow Pro Pressure Cooker,"6 Qt multi-cooker with Auto Release, LCD Display, Dual Sensors.",263.94,301.98,USD,Home Appliances,Pressure Cookers,Breville,Home,1,65,4.4,13267,/images/walmart/appliances/38.jpg,/product/WMT00003038,1,1,home_appliances
WMT00003039,KitchenAid Pro Line 4-Slice Toaster,"Premium toaster with Keep Warm Mode, Dual Independent Controls.",257.26,280.12,USD,Home Appliances,Toasters,KitchenAid,Home,1,45,4.3,11343,/images/walmart/appliances/39.jpg,/product/WMT00003039,1,1,home_appliances
WMT00003040,Bissell CrossWave HydroSteam Wet Dry Vac,"Wet/Dry vacuum. HydroSteam Technology, Multi-Surface Cleaning.",333.13,343.73,USD,Home Appliances,Vacuums,Bissell,Home,1,99,4.5,9350,/images/walmart/appliances/40.jpg,/product/WMT00003040,1,1,home_appliances
WMT00003041,Ninja Foodi Digital Air Fry Oven,"Premium toaster with 8 Functions, Flip-Away Storage.",265.44,292.94,USD,Home Appliances,Toaster Ovens,Ninja,Home,1,21,4.4,11717,/images/walmart/appliances/41.jpg,/product/WMT00003041,1,1,home_appliances
WMT00003042,Midea U-Shaped Window Air Conditioner,"12000 BTU Window U-Shaped air conditioner. Ultra Quiet, WiFi, Open Window Capability.",392.41,436.32,USD,Home Appliances,Air Conditioners,Midea,Home,1,42,4.3,5627,/images/walmart/appliances/42.jpg,/product/WMT00003042,1,1,home_appliances
WMT00003043,Traeger Pro 780 Pellet Grill,"Wood Pellet grill with 780 sq in cooking area. WiFIRE, Super Smoke Mode, D2 Direct Drive.",1324.21,1379.13,USD,Home Appliances,Grills,Traeger,Home,1,22,4.4,2657,/images/walmart/appliances/43.jpg,/product/WMT00003043,1,1,home_appliances
WMT00003044,Breville Combi Wave 3-in-1 Microwave,"1.1 cu ft Countertop microwave with 1100W power. Air Fry, Convection, Inverter Technology.",575.79,623.58,USD,Home Appliances,Microwaves,Breville,Home,1,72,4.4,4855,/images/walmart/appliances/44.jpg,/product/WMT00003044,1,1,home_appliances
WMT00003045,Bosch 800 Series French Door Refrigerator,"21 cu ft French Door Counter-Depth refrigerator with VitaFresh Pro, Home Connect. Energy Star certified.",3650.24,3911.81,USD,Home Appliances,Refrigerators,Bosch,Home,1,90,4.5,418,/images/walmart/appliances/45.jpg,/product/WMT00003045,1,1,home_appliances
WMT00003046,Frigidaire 50-Pint Dehumidifier,"50 pint/day dehumidifier for 1500 sq ft. Continuous Drain, Auto Shutoff.",306.51,334.39,USD,Home Appliances,Dehumidifiers,Frigidaire,Home,1,67,4.5,6868,/images/walmart/appliances/46.jpg,/product/WMT00003046,1,1,home_appliances
WMT00003047,Smeg 4-Slice Toaster,"Premium toaster with 6 Browning Levels, Retro Design, Self-Centering Racks.",210.16,230.98,USD,Home Appliances,Toasters,Smeg,Home,1,10,4.2,5092,/images/walmart/appliances/47.jpg,/product/WMT00003047,1,1,home_appliances
WMT00003048,Ryobi 2700 PSI Gas Pressure Washer,"2700 PSI Gas pressure washer. Honda Engine, On-Board Soap Tank.",355.18,392.63,USD,Home Appliances,Pressure Washers,Ryobi,Home,1,90,4.3,11255,/images/walmart/appliances/48.jpg,/product/WMT00003048,1,1,home_appliances
